id,text,aspect,polarity
3542,maybe it was just an unintentional mistake but i 've experienced the same with other restaurants so i do n't appreciate such practice .,anecdotes/miscellaneous,negative
2304,they are fast .,service,positive
693,"everything is always cooked to perfection , the service is excellent , the decor cool and understated .",food,positive
2903,"i 've been to sapphire twice and both times the food was fine , if not good .",food,positive
429,"for authentic thai food , look no further than toons .",food,positive
3268,the ambience is very calm and quiet .,ambience,positive
2130,"this is the cheers of new york , whether you 've ever been there or not .",anecdotes/miscellaneous,neutral
919,i went to utsav about a yr ago with my family .,anecdotes/miscellaneous,neutral
562,our tiny table for two ( dinner plates hung over edge ) was right in the middle of one of the lanes of waiter traffic .,ambience,negative
2083,the dim sum here is only so-so .,food,neutral
524,love the atmosphere - felt like i was in paris .,ambience,positive
318,the atmosphere is great if your looking for a laid back scene and an inexpensive way to spend a weekend afternoon .,price,positive
3653,my friends and i were on vacation in ny and was referred to chance by a friend .,anecdotes/miscellaneous,neutral
1392,this thai restaurant is a couple blocks away from serigraph ( another delicious thai restaurant ) .,anecdotes/miscellaneous,neutral
2432,the main downside to the place is the nazi like guy running it who constantly complains about the noise level .,service,negative
2544,i do n't know who they think they are but they have no respect for the residents of the neighborhood ever since they opened their cabaret next door and blasts loud music till three in the morning every weekend during the summer .,ambience,negative
502,we were very surprised by how good the food was on our first visit here on a sunday night .,food,positive
2246,i will go back to suan soon !,anecdotes/miscellaneous,positive
76,i just read mo caramel 's review and felt compelled to respond .,anecdotes/miscellaneous,neutral
3519,the prices and ambience are especially great considering it 's in the west village .,price,positive
404,this is the first time citysearch didn't call it right .,anecdotes/miscellaneous,neutral
2418,"the bread is the soft paratha bread ( unlike the plain bread they use in calcutta ) , and the stuffing is tandoori styled and very flavorful .",food,positive
1986,"if presentation and service is your thing , then this magic show works .",service,positive
1582,the most fun restaurant i have ever been too !,anecdotes/miscellaneous,positive
2502,"the space is a bit too small for live music , so on jazz nights , it can be loud and cramped .",ambience,negative
212,obv caviar is top of the line but the rest of the menu is so diverse it gives you a chance to taste so many different variety .,food,positive
332,at first i was slightly skeptical because it was a sushi restaurant in the middle of nyc .,anecdotes/miscellaneous,neutral
3138,"having discovered ping 's on the internet , we entered with qualms but were instantly put to ease by the fish tanks that greet you as u walk in .",ambience,positive
3040,"try ordering from the regular menu , then you would not regret !",food,positive
1340,decor is minimalist and clean - nothing to distract or commend .,ambience,neutral
2082,we all felt it was worth it .,price,positive
3326,i 'm not sure why these other reviewers are whining so much .,anecdotes/miscellaneous,neutral
801,every course was better than the next .,food,positive
1109,the garlic mashed potatoes are hands down the best in the city !,food,positive
1401,a hearty two thumbs up !,anecdotes/miscellaneous,positive
36,this was the worst dining experience i 've ever had .,anecdotes/miscellaneous,negative
3181,please do n't fool us .,anecdotes/miscellaneous,negative
501,it will be on my to do list the next visit to nyc .,anecdotes/miscellaneous,positive
2887,if you like spicy food get the chicken vindaloo .,food,positive
147,this place has the best chinese style bbq ribs in the city .,food,positive
2205,the food is usually good but it certainly is n't a relaxing place to go .,food,positive
3142,"to give you an idea of how good we thought it was , we ended up going to ping 's three weekends in a row ! ! !",anecdotes/miscellaneous,positive
410,we were fans of the half-price saturday night option until some inedible squid during a recent visit .,price,positive
1547,it appears to be the owner 's first venture and it shows .,anecdotes/miscellaneous,negative
2213,what a great place .,anecdotes/miscellaneous,positive
2309,there is a downside if you 're ordering in -- the delivery guys have major attitude .,service,negative
1420,"note that they do not serve beer , you must bring your own .",service,negative
2894,all of my co-workers stated that the food was amazing and wondered why they had n't heard about this place .,food,positive
3518,"i recommend their pad see ew , pork chops or tofu plates .",food,positive
1116,the zucchini and mashed potatoes are a blend of garlic and butter which simply melts in your mouth .,food,positive
1988,for $ 600 ( the most we have ever paid ) not even waving a magic wand will ever get us back for a repeat performance .,price,negative
1394,the atmosphere is much better than serigraph ( more modern and sleek ) .,ambience,positive
270,"from the incredible food , to the warm atmosphere , to the friendly service , this downtown neighborhood spot does n't miss a beat .",service,positive
3584,also they were $ 15 each !,price,negative
1158,"good food at the restaurant ( a bit expensive , but great if you want to impress your date ) .",price,negative
2041,the best thing i tasted were the lamb chops .,food,positive
1982,and i could do without the cigar smoke .,ambience,negative
2963,their wines by the glass are a great accompaniment and you can eat like a king with wine for under $ 30 .,price,positive
3258,one of my favorite restaurants in the neighborhood .,anecdotes/miscellaneous,positive
954,after passing by this restaurant for sometime i finally decided to go in and have dinner .,anecdotes/miscellaneous,neutral
208,the specials are usually quite good too .,food,positive
1177,so so so so so good !,anecdotes/miscellaneous,positive
2781,"we all ate pasta entrees , which were great .",food,positive
3680,i almost hesitate to write a review because the atmosphere was so great and i would hate for it too become to crowded .,ambience,positive
1448,what a ripoff !,price,negative
1297,"they 're rude at times , and not very friendly .",service,negative
3299,"for myself and family we would only go here to celebrate an occassion , i do prefer smaller , quite restaurants .",ambience,neutral
2413,"an excellent alternative to fast food joints and ordering in but , the food was slightly disappointing .",anecdotes/miscellaneous,positive
3663,and they provided a delicious dessert on the house !,service,positive
3087,"while most people can attest to spending over $ 50 on drinks in new york bars and hardly feeling a thing , the drinks here are plentiful and unique .",price,negative
2804,deep fried skewers are good and still rare to find in nyc .,food,positive
1945,"if you want a casual neighborhood bistro that has great food and excellent service , this is the place .",food,positive
2244,i love their thai noodles with shrimp and chicken and coconut juice is the must !,food,positive
2403,i have to say that if this what makes it easier to get a sat a lunch i dont mind .,anecdotes/miscellaneous,neutral
1733,decor is charming .,ambience,positive
1185,it 's a great place to pick up a cheap lunch or dinner .,price,positive
799,"the food was just ok , i would never go back .",food,neutral
3166,"i love eds a bagel , but i live on the west side , so i often go to murray 's for convenience .",anecdotes/miscellaneous,positive
2648,the food is tasty and portion sizes are appropriate .,food,positive
1654,we come from new jersey to eat at Kinko's .,anecdotes/miscellaneous,neutral
2790,too bad the food was n't of the same heritage .,food,negative
1018,"sometimes i get bad food and bad service , sometimes i get good good and bad service .",service,negative
702,"we love the food , drinks , and atmosphere !",food,positive
1160,some of the finest latin women you 'll see in your life hang out at jimmy 's .,ambience,positive
1194,i 've been here a couple of times and have not been impressed .,anecdotes/miscellaneous,negative
1066,other appetizers and food,food,neutral
3625,such nice people working here - but i have to review the food .,service,positive
3435,mermaid inn is an overall good restaurant with really good seafood .,anecdotes/miscellaneous,positive
1238,"so , again , give it a try .",anecdotes/miscellaneous,positive
1622,the portions are large and the servers always surprise us with a different starter .,service,positive
3098,go here for the drinks !,food,positive
2699,i would recommend this place to anyone and would without a doubt come again .,anecdotes/miscellaneous,positive
634,the prices were cheap compared to the quality of service and food .,food,positive
473,i 've never been treated so rudely .,service,negative
2818,this was my frist time at cafe st. bart 's and i must say how delicious the food and the service was .,service,positive
386,"everything i had was good , and i 'm a eater .",food,positive
3368,"if only they delivered , they 'd make a mint !",anecdotes/miscellaneous,positive
584,rao 's has the best service and atmosphere in nyc .,service,positive
899,food and service was okay .,service,neutral
3302,the staff offers impeccable service .,service,positive
1039,"the decor is really blah , and not at all hip or happening .",ambience,negative
2364,"cute place , nice wait staff but would never go there again .",service,positive
2028,"my friends and i experienced amazing cheese and a delicious , new summer menu at artisanal last night .",food,positive
2957,"the waiters are sweet , the food is tasty and the bill is never too large .",service,positive
659,just wish they 'd expand .,anecdotes/miscellaneous,neutral
390,i would just ask for no oil next time .,anecdotes/miscellaneous,neutral
3483,"however , i was there for a work dinner not long ago when my colleague from london noticed a very large water bug on the ceiling .",anecdotes/miscellaneous,negative
329,"service was devine , oysters where a sensual as they come , and the price ca n't be beat ! ! !",price,positive
3468,so all i 'm trying to say is this restaurant is by far the best thai food restaurant i 've ever been to .,food,positive
3661,we walked in on a wednesday night and were seated promptly .,service,positive
1350,i will be going back very soon .,anecdotes/miscellaneous,positive
218,"from the spectacular caviar to the hospitable waitstaff , i felt like royalty and enjoyed every second of it .",food,positive
220,i highly recommend caviar russe to anyone who wants delicious top grade caviar and fantastic service .,service,positive
1857,the space is nice but when we order our drink we were in for a surprise .,ambience,positive
1208,the one on the east side is much better than the one on the west side .,anecdotes/miscellaneous,neutral
3062,authentic bistro !,anecdotes/miscellaneous,positive
3336,and for this i had to shell out a small fortune ?,price,negative
2087,just bring someone who speaks cantonese because waiter may not understand you .,service,negative
2588,"first off , the waitress was completely inattentive the 2 times we saw her ( odd in a restaurant with 6 tables ) and got our order wrong .",service,negative
718,"however , i think this place is a good hang out spot .",ambience,positive
3228,"if you love seafood , you would love this place !",food,positive
2079,"the staff was accomodating , the food was absolutely delicious and the place is lovely .",service,positive
488,i would have gotten some cole slaw and a knish if my stomach had more space .,food,positive
221,my wife and i were in nyc celebrating our 30th anniversary .,anecdotes/miscellaneous,neutral
494,"try the hot dogs too , they 're snappy and delicious .",food,positive
1065,nothing fancy but really good food with pretty reasonable price .,food,positive
1799,every waitress and customer who passed by me bumped into my chair .,anecdotes/miscellaneous,negative
2564,"they treat me like family , morning and night .",service,positive
1010,and the bill was outrageous .,price,negative
2439,this is a wonderful place on all stand points especially value ofr money .,price,positive
25,great for large groups and celebrations - our super happy waiter was the entertainment of the evening .,service,positive
3200,unbelievable .,anecdotes/miscellaneous,positive
2399,they are served with a free appetizer and the portions are perfect for lunch .,food,positive
1057,drawbacks : service is slow and they do n't toast !,service,negative
3604,"la rosa waltzes in , and i think they are doing it the best .",anecdotes/miscellaneous,positive
1307,so i thought why not change it up a bit .,anecdotes/miscellaneous,neutral
2104,"the wait here is long for dim sum , but if you do n't like sharing tables or if the typical raucous dim sum atmosphere is not your gig , this is a sleek ( for chinatown ) alternative .",ambience,positive
2017,be careful of portions - they 're huge .,food,positive
3145,"the dim sum was so-so , but not spectacular .",food,neutral
1748,great pizza and fantastic service .,food,positive
1371,the hanger steak was like rubber and the tuna was flavorless not to mention it tasted like it had just been thawed .,food,negative
2886,my wife and i ate here earlier this week and have not stopped ranting and raving about the food .,anecdotes/miscellaneous,positive
1828,"he not only makes his own homemade mozzarella , but every pie is ultra fresh .",food,positive
299,the service is outstanding and my crab cake eggs benedict could not have been better .,food,positive
1041,the people in the restaurant were pretty obnoxious and loud .,ambience,negative
3537,"service could be improved but overall this is a place that understands the importance of little things ( the heavy , black , antique seeming teapot , for one ) in the restaurant experience .",service,negative
2533,i love this cozy around the way rest .,ambience,positive
3536,the lunch special is an absolute steal .,price,positive
1920,i 've been frequenting the tasting room since it first arrived in the east village and i 've never been disappointed .,anecdotes/miscellaneous,positive
966,"the prices can not be beat for the quality , quantity , freshness and taste .",price,positive
2844,"this is , by far , my favorite restaurant in nyc and i only wish it were more affordable so i could go more often !",anecdotes/miscellaneous,positive
3492,"pizza is terrific , as is homemade pasta .",food,positive
3665,"chance is a small cozy restaurant , with a romantic feel to it , the decor is great .",ambience,positive
1990,and there 's no way out .,anecdotes/miscellaneous,neutral
3113,"i was a little leary about mary 's at first - it 's small , crowded and you usually have to wait on line - but i 'm glad i finally tried it .",anecdotes/miscellaneous,positive
1040,"so , for good food i 'd recommend it , but not for a fun night out .",food,positive
2396,all the nyu students love this place so it makes for a fun young atmosphere .,ambience,positive
1581,we will go back every time we are in the city .,anecdotes/miscellaneous,positive
2779,"my host asked for appetizers for the group and the waiter gave us not only what we ordered , but some other items that were not ordered .",service,neutral
2783,this is a consistently great place to dine for lunch or dinner .,anecdotes/miscellaneous,positive
3083,"the wait staff is friendly , and the food has gotten better and better !",service,positive
2370,"and i have been around the block , to say the very least .",anecdotes/miscellaneous,neutral
540,the bruschetta and panini 's are so yummy !,food,positive
2773,slightly above average wines start at $ 70 + with only one selection listed at $ 30 + .,price,negative
2907,"service is friendly , and never had a problem walking in and getting a table .",service,positive
2920,i do n't get it either .,anecdotes/miscellaneous,negative
1191,knowledge of the chef and the waitress are below average .,service,negative
2341,we arrived on time for our reservation and seated TelePrompter,anecdotes/miscellaneous,neutral
3610,"a great addition to smith street : finally , a place that 's not pretentious and filled with women wearing ugg boots .",anecdotes/miscellaneous,positive
2133,"during our meal , the management came over and checked on us and even bought us a round of drinks .",service,positive
2548,"pizza and garlic knots are great as well , i order from them quite often and the delivery is always super quick !",food,positive
2440,an excellent service,service,positive
1388,"this place , which is only a few months old , is perhaps queens ' biggest secret !",anecdotes/miscellaneous,positive
2896,"when going out for a nice dinner , i like a nice ambiance as well as very good food .",anecdotes/miscellaneous,neutral
1549,lahore is a great place to duck into late-night when you need some really tasty food on the cheap -- you 'll likely have trouble finishing the amount of food you get for four dollars .,price,positive
487,the pickles were great addition .,food,positive
3595,it was so bad i actually refused to pay for my food .,anecdotes/miscellaneous,negative
2267,"good , dark atmosphere and the music is a nice touch .",ambience,positive
3259,this is n't your corner chinese food takeout .,anecdotes/miscellaneous,neutral
887,what came to our table was burned beyond recognition and stringy .,food,negative
797,"for some reason , all the seafood on the menu was unavailable except for the salmon .",food,negative
1326,they treated us well and the food was extremely fresh and well-prepared .,service,positive
559,we had a 3 hour brunch they definitely do not rush you and they kept the unlimited mimosas flowing the whole time .,service,positive
570,i was there on sat .,anecdotes/miscellaneous,neutral
35,so rude .,anecdotes/miscellaneous,negative
1846,"the highlight of the night was the mayonnaise for my side of fries i received from one of the food runners , which is not good considering the bill was nearly $ 100 .",price,negative
346,this place is not worth the prices .,price,negative
469,"my husband and i ate here after reading reviews here as well as housebroken ,",anecdotes/miscellaneous,neutral
468,"restaurant snobs need not bother , this is a small , neighborhood kind of place .",anecdotes/miscellaneous,neutral
1313,i ate here a week ago and found most dishes average at best and too expensive .,food,negative
700,"for the price , you can not eat this well in manhattan .",food,positive
943,very good wine choices .,food,positive
359,"however , looking at the table next to ours , we both sort of wished we had ordered pizza , which looked perrrrrrrrrfect .",food,positive
2782,all in all the food was above average and i would return to see how they operate with four or less dinners .,food,positive
1804,i agree .,anecdotes/miscellaneous,neutral
3253,"good to find a restaurant where the owners have some imagination and they have actually pulled it off , like in this case .",anecdotes/miscellaneous,positive
1439,they even have a section in the menu called american chinese food !,food,negative
1020,really depends on your luck !,anecdotes/miscellaneous,neutral
3442,we came here on a crowded saturday night and were seated right away despite being 15 minutes late for our reservation .,service,positive
923,this was a great surprise .,anecdotes/miscellaneous,positive
2256,there 's something smooth about sipping sake upper east side style .,anecdotes/miscellaneous,positive
3185,"its a nice quiet location to go eat a good meal , relax , be able to talk and have a very good time .",food,positive
3525,the staff is very attentive and we can almost always get a table .,service,positive
1182,"the food is very good for it 's price , better than most fried dumplings i 've had .",price,positive
1312,the two star chefs left quite some time ago to open their own place .,anecdotes/miscellaneous,neutral
2155,their whitefish salad is excellent -- all whitefish with a little mayo .,food,positive
982,"the real kicker of the menu , however , is the beef cubes or the chicken with chili and lemon grass .",food,positive
2402,"the only concern i have is with the slighly all business waitstaff who order and throw the food down , rushing you out .",service,negative
618,"if you are the type of person who likes being scared and entertained , this is a great place to go and eat .",anecdotes/miscellaneous,positive
2553,after dealing with subpar pizza all over the kensington neighborhood - i 've found little Toscanini .,anecdotes/miscellaneous,positive
2654,i ordered the crab cocktail and it was soaked in a lime juice concoction where all you could taste was the lime .,food,negative
3017,"i am a 100 lb girl , had a glass of wine and a glass of beer prior to the dinner , and i was still hungry after my visit to this place !",food,negative
3075,fantastic place .,anecdotes/miscellaneous,positive
514,stepped on my foot on the second time he reached over me to adjust lighting .,service,negative
3089,"oh yes , and if you are a fan of indian oldies film stars , there are plenty of portraits of indian actors and actresses in classic black white that adorn the walls , some of which , i would love to know where they obtained .",ambience,positive
3274,"most people eat there seem to be typical upper east side snobs , so be aware .",ambience,negative
3630,so sorry i ca n't rate this better .,anecdotes/miscellaneous,neutral
3419,"southern indian cuisine is still there , too .",food,neutral
2912,"the dishes offered were unique , very tasty and fresh from the lamb sausages , sardines with biscuits , large whole shrimp to the amazing pistachio ice cream ( the best and freshest i 've ever had ) .",food,positive
2772,"the tables are crammed way too close , the menu is typical of any italian restaurant , and the wine list is simply overpriced .",price,negative
2780,"normally that would be improper , however they were all delicious and my host did not complain .",food,positive
1686,"considering their price of $ 6.25 for lunch special , the dish was ridiculously small .",food,negative
458,nice family owned traditional restaurant .,anecdotes/miscellaneous,positive
2397,i have been to spice three times twice during lunch and once at dinner .,anecdotes/miscellaneous,neutral
425,the price is reasonable although the service is poor .,price,positive
1344,a touch more jalapeno heat for contrast and it would have been very good indeed .,food,positive
2737,"the service is excellent , the decor is great , and the food is delicious and comes in large portions .",ambience,positive
634,the prices were cheap compared to the quality of service and food .,price,positive
2284,the food is okay and the prices here are mediocre .,price,neutral
1313,i ate here a week ago and found most dishes average at best and too expensive .,price,negative
2186,it is by far my favorite restaurant in brooklyn .,anecdotes/miscellaneous,positive
2841,"i 'm no food critic , but i 'd like to think i have a tiny bit of experience under my belt having lived in ny for the last 11 years .",anecdotes/miscellaneous,neutral
2579,a must try !,anecdotes/miscellaneous,positive
3084,"the food includes famous scrumptious bombay style chaat such as helpline , surprise and samosa chats , as well as other great indian appetizers .",food,positive
218,"from the spectacular caviar to the hospitable waitstaff , i felt like royalty and enjoyed every second of it .",service,positive
989,the service is fine and they allow you to enjoy the view .,ambience,positive
1415,"disappointing food , lousy service .",food,negative
971,interesting other dishes for a change include chicken in curry sauce and salmon casserole .,food,positive
3377,"then , get ripped on free box wine .",price,positive
876,"when we left at 8:00 pm , it was packed and noisy .",ambience,negative
3706,was there friday night .,anecdotes/miscellaneous,neutral
3119,i would definitely recommend mary 's and am making it one of my regular neighborhood haunts .,anecdotes/miscellaneous,positive
3694,black white shakes came out good also .,food,positive
2030,our friendly server made great food suggestions and also sent both the sommelier and the frontage to the table to help suggest different pairings for wine and cheese .,service,positive
2228,"sure , the setting is nice .",ambience,positive
583,"for those that go once and do n't enjoy it , all i can say is that they just do n't get it .",anecdotes/miscellaneous,positive
2495,"this place , however , has a lot less pretension than joya and the thai food is still above-average .",ambience,positive
539,the restaurant is rather small but we were lucky to get a table quickly .,ambience,negative
2560,this place is greatly welcome in the desolate little strip between the prospect expressway and greenwood cemetery - a wasteland we like to call the slit .,anecdotes/miscellaneous,positive
630,i highly recommend visiting this restaurant and having dinner and drinks !,food,positive
1591,i loved everything about it especially the shows and actors .,ambience,positive
3057,look elsewhere .,anecdotes/miscellaneous,negative
1358,really tasty spring rolls and noodles for a good price though .,price,positive
227,went with mommy ( the only person who could afford taking me here ) .,anecdotes/miscellaneous,neutral
1467,"great eats , good times .",anecdotes/miscellaneous,positive
2577,fine dining restaurant quality .,food,positive
2589,the plain pizza was soggy and the creative wild mushroom ( third generation fornicator ) pizza we had was drenched with truffle oil in the middle ( again making it soggy ) and nothing on the rest .,food,negative
2431,the parathion and kebabs are made when ordered ensuring a level of freshness that is unsurpassed .,food,positive
3058,go only if you are already in the neighborhood and do n't want to bother going farther for a better place .,anecdotes/miscellaneous,negative
914,i work around the corner and tried it with a colleague for the first time .,anecdotes/miscellaneous,neutral
2191,faan 's got a great concept but a little rough on the delivery .,service,negative
2827,"the food was below average , the service was pathetic , there was no ambience at all .",service,negative
704,"try the pad thai , it 's fabulous and their prices are so cheap !",price,positive
928,i care more about the food and ambience .,food,neutral
2294,the cold appetizer dishes taste like the way i remember them to taste when i was growing up in taiwan .,food,positive
1485,bleecker st pizza is the best !,anecdotes/miscellaneous,positive
418,"the food arrived 20 minutes after i called , cold and soggy .",food,negative
3360,plenty of choices to make your own creation .,food,positive
576,went here on a friend 's recommendation .,anecdotes/miscellaneous,neutral
519,"great selection of wine , and seafood .",food,positive
1352,hats off to the chef .,food,positive
2260,what 's the difference between the two ?,anecdotes/miscellaneous,neutral
1638,the prices are exceptionally reasonable for food of this caliber .,food,positive
57,not the typical nyc gimmick theme restaurant .,ambience,positive
549,we went to ino for valentines .,anecdotes/miscellaneous,neutral
3480,get it together .,anecdotes/miscellaneous,negative
1419,"the thali was small , thoroughly unremarkable , and $ 14.95 .",price,negative
2990,my steak au poivre was one of the worst i 've had .,food,negative
610,we had a great tiem watching the shows and characters and ar food was just what we were looking for .,food,positive
2901,"while the $ 20 entree range is not overly expensive , in new york city , there is definitely better food in that range , and so sapphire , despite it 's lovely atmosphere , will most likely not be a restaurant to which i will return .",anecdotes/miscellaneous,negative
2053,overall a oh ya even though there is waiting it is def worth it,service,negative
3318,i would highly recommend requesting a table by the window .,anecdotes/miscellaneous,positive
1411,"$ 6 and there is much tasty food , all of it fresh and continually refilled .",price,positive
781,i love this place more and more everytime i go .,anecdotes/miscellaneous,positive
703,"the svc can be a bit rude at times , esp if you have big group , but overall the restaurant is a must !",anecdotes/miscellaneous,positive
993,the setting is casual and romantic .,ambience,positive
217,my boyfriend and i went there to celebrate my birthday the other night and all i can say is that it was magnificent .,anecdotes/miscellaneous,positive
1430,"if you like the food and the value you get from some of chinatown restaurants , this is not the place for you .",anecdotes/miscellaneous,negative
900,interior was so so .,ambience,negative
350,unique appetizers .,food,positive
1050,"not only is the cuisine the best around , the service has always been attentive and charming .",food,positive
30,the bartender on my most recent visit was so incredibly rude that i will never go back .,service,negative
654,this is the best shabby shabby restaurant in the try state area .,food,positive
581,we 'd go back again,anecdotes/miscellaneous,positive
1268,"the mandamus curry that i ordered was as thin as water and aside from the poorly fried tofu that i ordered in it , they graciously provided me with one piece of poorly cooked potato .",food,negative
2451,the prices were fantastic .,price,positive
2162,highly recommended to all !,anecdotes/miscellaneous,positive
1040,"so , for good food i 'd recommend it , but not for a fun night out .",ambience,negative
2978,"have recommended the place to friends , always gets good response .",anecdotes/miscellaneous,positive
1362,"really though , where 's the seasoning ?",food,negative
1001,"this is a great place to take out-of-towners , and perfect for watching the sunset .",anecdotes/miscellaneous,positive
3473,"it is loud , hot and dark .",ambience,negative
151,"however , if you want great food at a great price and do n't mind the decor , you ca n't beat this place .",ambience,negative
3207,we always have a delicious meal and always leave feeling satisfied .,food,positive
116,"i have known about this secret for the last 13 years , emilio ( the godfather ) has continued to serve food and wine for the gods at mortal prices .",price,positive
2737,"the service is excellent , the decor is great , and the food is delicious and comes in large portions .",food,positive
1538,we ordered a tuna melt - it came with out cheese which just made it a tuna sandwich .,food,negative
2335,prices are higher to dine in and their chicken tikka marsala is quite good .,food,positive
3101,enough said !,anecdotes/miscellaneous,neutral
771,for the next hour and a half we stood in the crowded lobby area of this touristy restaurant listening to all types of explanations of why we were not being seated .,service,negative
2400,their exotic salad is basic ly a delicious little green salad with a peanut sauce that is perfect before their sweet basil fried tofu .,food,positive
1709,"unfortunately , the food was not something to get worked up about .",food,negative
2576,by far the best salad i have had in a fast food restaurant .,food,positive
2446,this is the best thing in soho .,anecdotes/miscellaneous,positive
3617,another welcome addition to the neighborhood .,anecdotes/miscellaneous,positive
1343,"fluke sashimi drizzled with jalapeno lime olive oil , the fruit of the oil nicely highlighting the fish 's sweetness .",food,positive
2823,"i highly recommend cafe st. bart 's for their food , the ambience and wonderful service .",food,positive
2071,try the sea bass .,food,positive
679,i plan on eating here more often .,anecdotes/miscellaneous,positive
3209,i will never visit this restaurant again .,anecdotes/miscellaneous,negative
2137,"the chicken pot pie is exceptional , the cheeseburger huge and delectable , and the service professional wan warm .",food,positive
2355,the octopus eaters were floored by the octopus salad .,food,positive
3575,"as we were leaving , the couple standing by the door said to another waiter , we 're not in a hurry .",anecdotes/miscellaneous,neutral
1908,the restaurant is very small so reservations are a must .,anecdotes/miscellaneous,neutral
3218,will never be back .,anecdotes/miscellaneous,negative
187,this restaurant used to be pretty decent .,anecdotes/miscellaneous,negative
1082,"so , the menu is written in chalk above your head and it all sounds delicious .",food,positive
5,another great place to take out-of-towners !,anecdotes/miscellaneous,positive
1103,"the dinner was ok , nothing i would have again .",food,negative
2262,"the spicy tuna roll was unusually good and the rock shrimp tempura was awesome , great appetizer to share !",food,positive
1353,"decent thai food in cute - though a bit dank - little nolita hangout , but service terrible .",service,negative
3306,it was divine melts in your mouth .,food,positive
872,i would highly recommend this place to anyone looking for a casual atmosphere that whisks you away to the left bank of the river seine .,ambience,positive
2892,"the staff has always been attentive and kind , and i 've always been amazed at how they 've handled all the various different group sizes that come in .",service,positive
1603,would recommend - perfect for those looking for a place close to grand central .,anecdotes/miscellaneous,positive
410,we were fans of the half-price saturday night option until some inedible squid during a recent visit .,food,negative
1398,"delicious food , excellent service , and a pretty atmosphere make this a great choice for dinner and the $ 5.99 lunch buffet makes it an even better choice for lunch !",ambience,positive
2808,"the signs , the specials menus , food , and even all the waitstaff are all totally japanese .",food,positive
2170,the staff is no nonsense .,service,positive
658,i love the place .,anecdotes/miscellaneous,positive
2279,"overall , i 'm still impressed that the place even exists and the prices are quite decent but then again , its chinatown .",price,positive
950,we were then shooed inside .,service,negative
1785,"it costs $ 2 extra to turn a regular roll into an inside-out roll , but the roll more than triples in size , and that 's not just from the rice .",price,negative
1838,i would highly recommend .,anecdotes/miscellaneous,positive
1964,"$ 160 for 2 filets , 2 sides , an appetizer and drinks .",price,neutral
2844,"this is , by far , my favorite restaurant in nyc and i only wish it were more affordable so i could go more often !",price,negative
214,"waitstaff is great , very attentive .",service,positive
955,i was pleasantly suprised .,anecdotes/miscellaneous,positive
1065,nothing fancy but really good food with pretty reasonable price .,price,positive
758,"you will pay a lot for the decore , but the food is no better or worse than a lot of other chinese and asian fusion places in ny .",price,negative
3313,just went here for my girlfriends 23rd bay .,anecdotes/miscellaneous,neutral
2143,i have been going there since it opened and i ca n't get enough .,anecdotes/miscellaneous,positive
3672,the staff was too busy ordering sushi for dinner and then laying it out to eat on the bar to even bring me my check .,service,negative
3093,wonderful !,anecdotes/miscellaneous,positive
2572,salads were fantastic .,food,positive
2305,"i 've eaten at pizza gruppo a few times , but more often i order delivery .",anecdotes/miscellaneous,neutral
1314,will not be back .,anecdotes/miscellaneous,negative
2139,we will return many times for this oasis in mid-town .,anecdotes/miscellaneous,positive
3215,haru on park s is simply disgusting .,anecdotes/miscellaneous,negative
2404,"the place is sleek , modern and playful and i will return again frequently .",ambience,positive
1031,"you do n't go to mizu for excellent service , you go for the large amounts of food , the amiable atmosphere , and the hole-in-the-wall feeling of the place .",food,positive
2623,"if you are looking for a good quality , cheap eats - this is the place .",price,positive
2429,"however , it just so happens that there 's an even more amazing place just down the street .",anecdotes/miscellaneous,positive
1490,both the fresh mozzarella slices and the plain cheese slice are phenomenal .,food,positive
1794,"oh , but wait , we were out of drinks ( which were also delightfully overpriced ) .",price,negative
857,i have never better enjoyed humble root vegetables or a mushroom consomme - and this chef accomplishes without fats .,food,positive
194,"i have tried to make reservations , but both times , the hostess did n't have my name .",service,negative
3454,"we started with lox and mussels ( the best ive ever had , ever ) and had the cod and trout for dinner .",food,positive
1923,less = more in their case .,anecdotes/miscellaneous,positive
2827,"the food was below average , the service was pathetic , there was no ambience at all .",food,negative
2381,"but warning : to all those that use this site be weary , be very weary of recommendations .",anecdotes/miscellaneous,negative
2201,bottles of wine are cheap and good .,food,positive
2026,"butter was melted , white wine warm , cheese oozing everywhere .",food,negative
2200,the design and atmosphere is just as good .,ambience,positive
2592,"we went here for lunch a couple of weeks ago on a saturday , and i was thoroughly impressed with the food .",food,positive
1803,my sister says it reminds her of a restaurant run by high-school students who do n't know what they are doing .,anecdotes/miscellaneous,negative
91,i will be going back and heartily recommend it !,anecdotes/miscellaneous,positive
616,i highly recommend it .,anecdotes/miscellaneous,positive
1711,diner food at bistro prices is a bummer ... .,price,negative
2468,"i do n't like indian food too much and this was delicious , however you want to factor that into the equation .",food,positive
1615,everyone treats you like you were part of the family .,service,positive
551,"we were worried we would have trouble getting in , but somehow managed to have a short wait .",anecdotes/miscellaneous,positive
3102,the drinks are amazing and half off till 8pm .,food,positive
2919,i have to agree with the previous reviewer .,anecdotes/miscellaneous,neutral
2823,"i highly recommend cafe st. bart 's for their food , the ambience and wonderful service .",service,positive
513,"told us to sit anywhere , and when we sat he said the table was reserved .",service,negative
2233,definitely not worth the price !,price,negative
1203,i came to this restaurant expecting to be surprised but left bored and overcharged .,anecdotes/miscellaneous,negative
