id,text,aspect,polarity
1902,"my husband and i both ordered the steak , medium .",anecdotes/miscellaneous,neutral
720,i absolutely love this place ! ! !,anecdotes/miscellaneous,positive
877,so some of the reviews here are accurate about the crowd and noise .,anecdotes/miscellaneous,neutral
3206,its a go-to for dates as well as entertaining out of town guests .,ambience,positive
828,"even though i made the reservation at 3pm for the same night through dinner broker , we were seated at a table with one of the best view !",anecdotes/miscellaneous,positive
3372,i 've been many time and have never been disappointed .,anecdotes/miscellaneous,positive
444,veal parmigiana - better than patsy 's !,food,positive
1378,i recieved prompt service with a smile .,service,positive
2243,"its location is good and the fact that hunter college is near and their prices are very reasonable , makes students go back to suan again and again .",ambience,positive
3314,if you 've ever been along the river in weehawken you have an idea of the top of view the chart house has to offer .,ambience,positive
2855,while the food was good ( certainly no il mulino ) the service was horrendous .,service,negative
951,"one would think we 'd get an apology or complimentary drinks - instead , we got a snobby waiter would n't even take our order for 15 minutes and gave us lip when we asked him to do so .",service,negative
588,"the service was excellent , the food was excellent , but the entire experience was very cool .",food,positive
1741,fantastic !,anecdotes/miscellaneous,positive
1641,"seriously , this is the best all you can eat in town as everyone says , the spicy tuna hand rolls are the best have 4 of these , and you 've broken even .",food,positive
3236,you get the sense that the people there care about their restaurant and about your experience and that is very nice .,service,positive
2387,several of the dim sum orders had about 6-8 pieces .,food,neutral
3667,"but when you are seated the waitresses are great , they explain everything on the menu , and the price of the food is really cheap for the service you get .",price,positive
492,the servers give you some sample slices of your order while you wait ( shortly i might add ) .,service,positive
2773,slightly above average wines start at $ 70 + with only one selection listed at $ 30 + .,price,negative
1034,"great friendly service , fast seating , fast delivery , excellent sushi .",food,positive
1662,$ 20 for all you can eat sushi can not be beaten .,price,positive
644,"the well mannered , pleasant staff that tony has in his employ .",service,positive
2570,on a hot day it was fabulous to stop in and enjoy lunch .,anecdotes/miscellaneous,positive
1901,"great vibe , lots of people .",ambience,positive
3641,you can not go wrong with this place .,anecdotes/miscellaneous,positive
562,our tiny table for two ( dinner plates hung over edge ) was right in the middle of one of the lanes of waiter traffic .,ambience,negative
1038,"the service was mediocre , and the lack of air conditioning made for a less than comfortable meal .",ambience,negative
467,a word to the wise - the hoboken health inspector clued me to his findings that this is the cleanest restaurant in town .,ambience,positive
1092,on a monthly basis my friends and i get together and have a girls night out .,anecdotes/miscellaneous,neutral
1419,"the thali was small , thoroughly unremarkable , and $ 14.95 .",food,negative
579,we both opted for a pasta dish and they were served timely and fresh .,food,positive
2631,"i have had so many dinners here and it 's always been perfect - on a date with my husband , with my mom , with girlfriends and larger groups .",anecdotes/miscellaneous,positive
1307,so i thought why not change it up a bit .,anecdotes/miscellaneous,neutral
2972,first went here to enjoy their garden terrace .,ambience,positive
2277,"the cuisine from what i 've gathered is authentic taiwanese , though its very different from what i 've been accustomed to in taipei .",food,neutral
781,i love this place more and more everytime i go .,anecdotes/miscellaneous,positive
758,"you will pay a lot for the decore , but the food is no better or worse than a lot of other chinese and asian fusion places in ny .",ambience,negative
1766,food is excellent .,food,positive
3472,both times we waited well over a half hour for a table ( even though we had reservations ) .,service,negative
3222,and that 's no mean feat ...,anecdotes/miscellaneous,neutral
667,prices are in line .,price,neutral
2123,"while it 's not nobu , it sure is a great deal and you definitely will leave feeling satisfied and full .",anecdotes/miscellaneous,positive
460,i was pleasantly surprised to find this gem in hoboken .,anecdotes/miscellaneous,positive
2637,i have to say i have never had a disapointing meal here .,food,positive
72,it is one the nicest outdoor restaurants i have ever seen in ny -- i am from italy and this place rivals the ones in my country .,ambience,positive
3122,the hostess and the waitress were incredibly rude and did everything they could to rush us out .,service,negative
882,"while the ambiance and atmosphere were great , the food and service could have been a lot better .",service,negative
2271,"if you 're craving for haru 's great food , especially the house roll , but ca n't stand the wait building outisde , head across the street to their sake bar !",service,negative
3507,"his wife tanya , the hostess , completes the comforting atmosphere by being delightfully warm and gracious .",ambience,positive
642,enjoy ! ! !,anecdotes/miscellaneous,positive
3289,this place has got to be the best japanese restaurant in the new york area .,anecdotes/miscellaneous,positive
89,"the service was attentive , yet unimposing , the food was far better than many notorious restaurants in midtown and the wine list is extensive and well priced .",service,positive
761,for an untrendy rip off eat here .,anecdotes/miscellaneous,negative
2823,"i highly recommend cafe st. bart 's for their food , the ambience and wonderful service .",ambience,positive
3017,"i am a 100 lb girl , had a glass of wine and a glass of beer prior to the dinner , and i was still hungry after my visit to this place !",anecdotes/miscellaneous,negative
2337,kinda also offers prix fixe lunch and buffet .,food,neutral
2487,you can get an excellent meal at most of the many indian restaurants on nearby lexington avenue for the cost of one the dainty dishes here .,price,negative
2779,"my host asked for appetizers for the group and the waiter gave us not only what we ordered , but some other items that were not ordered .",service,neutral
1376,i plan on stopping by next week as well .,anecdotes/miscellaneous,positive
677,satisfying .,anecdotes/miscellaneous,positive
3194,"i am not the most experienced person when it comes to thai food , but my friend who took me there is .",anecdotes/miscellaneous,neutral
3085,"the place is larger than most and features adequate seating unlike most joints , and has a bar which deserves a mention .",ambience,positive
633,we were n't !,anecdotes/miscellaneous,neutral
1675,"for the quality of food , a little too expensive .",food,negative
1358,really tasty spring rolls and noodles for a good price though .,food,positive
1651,the catch is that you are charged extra for anything that you leave on your plate so do n't be a greedy pig !,anecdotes/miscellaneous,negative
3134,"the people with carts of food do n't understand you because they do n't speak english , their job is to give you the delicious food you point at .",food,positive
3603,i have eaten a lot of pizza here .,anecdotes/miscellaneous,neutral
2506,tuk tuk is one of the rare choices for me to go in brooklyn .,anecdotes/miscellaneous,positive
537,definitely a neighborhood favorite .,anecdotes/miscellaneous,positive
168,perhaps .,anecdotes/miscellaneous,neutral
502,we were very surprised by how good the food was on our first visit here on a sunday night .,food,positive
1272,do n't eat here unless you 're starving for thai food and you work next door .,anecdotes/miscellaneous,negative
2335,prices are higher to dine in and their chicken tikka marsala is quite good .,food,positive
818,the place itself is beautiful the bar scene seems to be happening .,ambience,positive
279,i guess the way my friends and i described it was the french colonies .,anecdotes/miscellaneous,neutral
1329,"we had reservations at 9pm , but was not seated until night .",service,negative
2817,"it 's also attached to angel 's share , which is a cool , more romantic bar ...",ambience,positive
1208,the one on the east side is much better than the one on the west side .,anecdotes/miscellaneous,neutral
2137,"the chicken pot pie is exceptional , the cheeseburger huge and delectable , and the service professional wan warm .",service,positive
2692,"the staff was very attentive , the ambience lovely , and the food superb .",food,positive
2069,i know because i live nearby .,anecdotes/miscellaneous,neutral
2686,"the place is small and intimate and you may feel a little crowded , but the service is excellent and it 's great for friends out , a romantic date , or a special occassion .",service,positive
556,"i am amazed by the poor reviews i find this place to be standout italian in an area flooded with italian great prices , great atmosphere , good service and a wonderful wine list .",price,positive
60,loved it !,anecdotes/miscellaneous,positive
97,the wine list is also really nice .,food,positive
833,tetrameter has a beautiful spot overlooking the main terminal .,ambience,positive
2164,we were not dissappointed in the least bit by this little gem .,anecdotes/miscellaneous,positive
241,one of the more authentic shanghainese restaurants in the us definitely the best in manhattan chinatown .,anecdotes/miscellaneous,positive
567,"food was average and creme brulee was awful - the sugar was charred , not caramelized and smelled of kerosene .",food,negative
3282,the grilled cheese at home afterwards was better. ! !,food,negative
2754,price and quality of fish alone will keep us from making a return visit .,price,negative
1618,"we had great desserts ( including the best cannoli i 've ever had ) and then they offered an after dinner drink , on the house .",service,positive
2151,how do you rate home ?,anecdotes/miscellaneous,positive
3640,we would return to this place again !,anecdotes/miscellaneous,positive
38,"the man that was hosting promised to save a table for our party of 7 , then sat a party of 2 at the very table he was saving ( mean while there were boths open all around ) .",service,negative
222,we went to this restaurant based on prior internet comments .,anecdotes/miscellaneous,neutral
1684,me and my girls will definitely go back .,anecdotes/miscellaneous,positive
1710,"our waiter was fine , the place looks nice in that not trying too hard way , but at those prices , a little more should be expected of your food .",food,negative
865,you must have the crabmeat lasagna which is out of this world and the chocolate bread pudding for dessert .,food,positive
2090,"i got the $ 10 10-piece dim sum combo , every bite of which was great .",price,positive
680,it 's a much more grown up restaurant compared to the rest of the street .,ambience,neutral
1889,i loved it .,anecdotes/miscellaneous,positive
2328,great indian food and the service is incredible .,service,positive
705,"just because it 's cheap does not mean the portions are small or the food is nasty , it is great !",food,positive
1783,arigato imagoes yuka !,anecdotes/miscellaneous,neutral
1147,"i seriously doubt i will ever dine at jimmy 's bronx , or for that matter , jimmy 's uptown , again .",anecdotes/miscellaneous,negative
445,much more reasonably priced too !,price,positive
304,i have enjoyed everything i have ever gotten and the fish is so fresh and always prepared in a great way .,anecdotes/miscellaneous,positive
1171,never in my life did i think that i could be satisfied both in taste and in quantity for $ 3.00 in nyc .,food,positive
694,i had the duck breast special on my last visit and it was incredible .,food,positive
3475,it takes forever to get a drink and they almost always forget to bring something ( although they dont forget to charge you for it .,service,negative
812,the food was delicious and the waiter was incredibly helpful and attentive ( considering we were the only ones there for the first hour ) .,service,positive
3229,i think i 've had some the best meals of my life at minnow .,food,positive
2316,"not a typical pizza joint , but good for a low key and fairly cheap nice sit down dinner .",price,positive
563,i was back-to-back with the diner at the table behind me and wait staff had to hoist trays over our heads as they squeezed past us again and again .,service,negative
3315,add to that great service and great food at a reasonable price and you have yourself the beginning of a great evening .,service,positive
3255,one of the earlier people commenting on the restaurant did not get the that some experimenting is going on with the menu in a positive way .,anecdotes/miscellaneous,positive
1006,i 've been to several places for dim sum and this has got to be the worst .,food,negative
2910,i 've lived in ny for 5 years and this place has it all .,anecdotes/miscellaneous,positive
599,"best italian food i ever had ( and being italian , that means alot ) .",food,positive
538,i ate here for the first time and absolutely loved it !,anecdotes/miscellaneous,positive
1868,"my husband had the mesclun , salmon , and ice cream and he enjoyed all 3 courses .",food,positive
711,( and i have eaten my share ) which impresses me for having such a large amount of people to serve .,service,positive
1236,the problem is just that-it is a sometimes kind of affair .,anecdotes/miscellaneous,neutral
674,"it can be a very fun experience with a group , and kids ( 6 and over ) would love it .",ambience,positive
3184,the thai food is good .,food,positive
3686,"eating in , the atmosphere saves it , but at your desk , it 's a very disappointing experience .",ambience,positive
2707,go inside and you wo n't want to leave .,anecdotes/miscellaneous,positive
939,the food was authentic .,food,positive
999,"it is set far from the small street it 's on , and there is no traffic noise .",ambience,positive
3693,"otherwise , good stuff for late nite eats .",food,positive
981,"nha trang , while being notorious for utter lack of comfort and decor , horribly slow wait staff and horribly quick meals , is one of the best vietnamese restaurants i 've ever been to . the pho is delicious and comes with very fresh vegtables .",service,negative
1612,have the iced tea .,food,positive
3418,"meat dishes now adorn the selections , although there 's still a large number of vegetarian-friendly choices .",food,neutral
2635,i can not recommend og more highly if i tried - check it out for yourself .,anecdotes/miscellaneous,positive
491,pastrami or corned beef are juicy and piled high ( ask for extra rye bread ) .,food,positive
2212,if you want good authentic thai this place is not the place to go .,food,negative
3367,"best of all is the warm vibe , the owner is super friendly and service is fast .",ambience,positive
1784,"this is some really good , inexpensive sushi .",food,positive
3684,"also , the sandwiches ( nearing $ 7 ) did n't come with anything like chips or a side .",price,negative
2131,everyone is welcomed in as family .,service,positive
1817,food awesome .,food,positive
3626,"if i could rate the people this place would be off the charts - unfortunately - the pizza , sorry - not the best in nyc .",food,negative
844,no gimmicks here -- the food speaks for itself in its freshness and preparation .,food,positive
3626,"if i could rate the people this place would be off the charts - unfortunately - the pizza , sorry - not the best in nyc .",service,positive
2604,right off the l in brooklyn this is a nice cozy place with good pizza .,ambience,positive
3371,even the pasta is delicious here ( a rarity in new york pizza restaurants ) .,food,positive
2141,"try the crunchy tuna , it is to die for .",food,positive
3280,example is the soup which was about 6 oz for $ 12 dollars and the mushrooms where $ 12 for about 1oz .,price,positive
2296,"however , it is jus too good to not praise it .",anecdotes/miscellaneous,positive
135,"and it all comes at a very reasonable price ( congee , noodles , and rice dishes are no more than $ 3-6 each ) .",price,positive
3013,we were treated with attitude ever since the moment we stepped into the restaurant !,service,negative
1823,i highly recommend the sophia pizza .,anecdotes/miscellaneous,positive
3566,this is where the aforementioned line was .,anecdotes/miscellaneous,neutral
2887,if you like spicy food get the chicken vindaloo .,food,positive
2304,they are fast .,service,positive
2818,this was my frist time at cafe st. bart 's and i must say how delicous the food and the service was .,food,positive
2537,"it is about food and ambiance , and imagine how dreadful it will be it we only had to listen to an idle engine .",food,negative
220,i highly recommend caviar russe to anyone who wants delicious top grade caviar and fantastic service .,service,positive
2208,"needless to say , i 'm never going back and you should be wary too .",anecdotes/miscellaneous,negative
1800,"we asked to be moved ( which took half an hour ) , and then were seated in a high traffic area in the back , even though the rest of the room was practically empty .",service,negative
1857,the space is nice but when we order our drink we were in for a surprise .,ambience,positive
352,"when i saw that their website had a link to da ciro in napoli , i knew there was going to be good pizza !",anecdotes/miscellaneous,positive
2190,downstairs lounge is always a good attraction,ambience,positive
3467,no you 're going to go back because the food was good .,anecdotes/miscellaneous,positive
3537,"service could be improved but overall this is a place that understands the importance of little things ( the heavy , black , antique seeming teapot , for one ) in the restaurant experience .",anecdotes/miscellaneous,positive
2079,"the staff was accomodating , the food was absolutely delicious and the place is lovely .",food,positive
871,"if you go for the pre-theatre menu , it 's an even greater deal .",price,positive
1175,"get your food to go , find a bench , and kick back with a plate of dumplings .",anecdotes/miscellaneous,positive
1071,a little pricey but it really hits the spot on a sunday morning !,anecdotes/miscellaneous,positive
2412,"spice is sleek , modern and cool with a menu that will not hurt your wallet .",price,positive
1357,total hipster wannabe attitude in an otherwise sweet spot .,service,negative
685,"not sure where the previous reviewer , lonk , dined , but saul is in a great neighborhood and has great food !",ambience,positive
1750,located at the end of a magnificent block .,ambience,positive
3706,was there friday night .,anecdotes/miscellaneous,neutral
1883,we were pleasantly greeted .,service,positive
630,i highly recommend visiting this restaurant and having dinner and drinks !,food,positive
849,i went with my fiance on a tuesday evening .,anecdotes/miscellaneous,neutral
282,one thing i liked about this place is that i never felt rushed or pressured to give up my table ot incoming guests .,service,positive
2079,"the staff was accomodating , the food was absolutely delicious and the place is lovely .",service,positive
3457,from the moment we walked in they were more than accomodating even though the place was packed .,ambience,negative
1610,the pizza was great .,food,positive
1906,my husband and i enjoyed each of the 6 taste size portions and left completely full .,food,positive
414,"average to good thai food , but terrible delivery .",food,positive
2696,"we all had the tasting menu and unlike some of the other reviews , i felt there was more than enough food .",food,positive
2793,but that was n't the icing on the cake : a tiramisu that resembled nothing i have ever had .,food,negative
2956,i 've been several times and am totally smitten .,anecdotes/miscellaneous,positive
687,i 'd highly recommend it for a special occasion -- it provides and intimate setting and nice service .,ambience,positive
3026,"the blond wood decor is very soothing , the premium sake is excellent and the service is great .",food,positive
185,"also , specify if you like your food spicy its rather bland if you do n't .",food,neutral
3700,it seems like this is a place the locals like and the people working here liked it too .,anecdotes/miscellaneous,positive
58,"a cool bar with great food , and tons of excellent beer .",ambience,positive
1954,i do suggest to ask to be seated upstairs if you are looking to be a little cozy .,ambience,positive
3366,"the food is amazing , rich pastas and fresh doughy pizza .",food,positive
2674,it 's better than being on the roof of sutton place with 19 year old interns jabbing you in the ribs all night .,anecdotes/miscellaneous,positive
3376,"order the panang duck , it 's fantastic .",food,positive
1708,"i had a late dinner at lucky stike , a great name for a joint if ever i saw one .",anecdotes/miscellaneous,neutral
2206,"after being told that our party of three would be seated in 10 minutes and watching other parties ( multiples of 2 and higher ) seated for 40 minutes , the three of us were squished into a small 2-person table .",service,negative
885,"while this is a pretty place in that overly cute french way , the food was insultingly horrible .",ambience,positive
561,i go at least 3 times a month and have never been disappointed .,anecdotes/miscellaneous,positive
405,"i tend to judge a sushi restaurant by its sea urchin , which was heavenly at sushi rose .",food,positive
2183,"i love their spicy scallop roll , and my boyfriend consistently gets the sesame chicken .",food,positive
784,"if you are in a big group , this place is perfect because it recomends sharing - they have lazy susans on most tables - even families can feel comfortable here .",ambience,positive
1041,the people in the restaurant were pretty obnoxious and loud .,ambience,negative
1535,"they might be all business at the counter when you give your order , but their food says i love you .",service,negative
1456,"you can certainly find restaurants that offer a superior fine dining experience , but for superb food at reasonable prices , la villa ca n't be beat .",anecdotes/miscellaneous,positive
1409,"i 've had the lunch buffet at chennai a couple of times , when i have been in the neighborhood .",anecdotes/miscellaneous,neutral
200,just an odd group .,anecdotes/miscellaneous,neutral
3315,add to that great service and great food at a reasonable price and you have yourself the beginning of a great evening .,price,positive
3083,"the wait staff is friendly , and the food has gotten better and better !",service,positive
1552,i 'd definitely recommend this little place .,anecdotes/miscellaneous,positive
2516,"this is the only thai place i go too in nyc , it 's wonderful , and live relaxed jazz on certain nights .",ambience,positive
3150,"food was okay , nothing great .",food,neutral
799,"the food was just ok , i would never go back .",anecdotes/miscellaneous,negative
2844,"this is , by far , my favorite restaurant in nyc and i only wish it were more affordable so i could go more often !",anecdotes/miscellaneous,positive
3195,he has visited thailand and is quite expert on the cuisine .,food,positive
2970,would definitely visit again .,anecdotes/miscellaneous,positive
2957,"the waiters are sweet , the food is tasty and the bill is never too large .",food,positive
1104,"i had their eggs benedict for brunch , which were the worst in my entire life , i tried removing the polonaise sauce completely that was how failed it was .",food,negative
602,the best burger i have had in the village .,food,positive
591,"if you wrote a bad review , it 's because you do n't understand what rao 's is all about .",anecdotes/miscellaneous,positive
801,every course was better than the next .,food,positive
3537,"service could be improved but overall this is a place that understands the importance of little things ( the heavy , black , antique seeming teapot , for one ) in the restaurant experience .",service,negative
2116,then we ordered a dinosaur rolls and white tuna sashimi .,food,neutral
1309,but still my date was bad,anecdotes/miscellaneous,negative
1624,the only thing more wonderful than the food ( which is exceptional ) is the service .,service,positive
3414,i can not imagine better indian food in all of the city .,food,positive
1055,great bagels made the old-fashioned way .,food,positive
2415,"you get what you pay for and with that logic in mind , spice is a great place to grab some cheap eats and drinks in a beautiful setting .",ambience,positive
3129,the hostess is rude to the point of being offensive .,service,negative
1645,$ 20 gets you unlimited sushi of a very high quality i even took a friend here from japan who said it was one of the best sushi places in the us that he has been to .,price,positive
1991,"the production is a symphony , alot of fun to experiences food sublime for the most part .",anecdotes/miscellaneous,positive
1671,any if you have a reservation you 'll wait for max 5 minutes - so have a drink at the bar .,service,positive
1546,"maybe i say so because it looked promising for people who like artery-clogging jewish deli food , but turns out to be poorly run and awful .",service,negative
897,my wife and i went to orsay for valentine 's dinner .,anecdotes/miscellaneous,neutral
196,"the staff has been nice , but they seemed really stressed and the unisex bathroom needs to be cleaned more often .",ambience,negative
2718,"the first time i went , and was completely taken by the live jazz band and atmosphere , i ordered the lobster cobb salad .",ambience,positive
910,"service was very good - prompt , attentive and non-intrusive .",service,positive
2258,kudos haru,anecdotes/miscellaneous,positive
2080,we even had a visit from the manager who wanted to make sure we were enjoying ourselves .,anecdotes/miscellaneous,positive
1109,the garlic mashed potatoes are hands down the best in the city !,food,positive
702,"we love the food , drinks , and atmosphere !",ambience,positive
2913,i 'm glad i was introduced to this place and this is a rare gem in ny .,anecdotes/miscellaneous,positive
648,i just wonder how you can have such a delicious meal for such little money .,price,positive
2245,"i was in love with posturing on 48th , but compared to suan it is slow in service and overpriced .",service,negative
917,service was also very good .,service,positive
1211,"while they keep the capex to a minimum , they do put some cash into the bagels , because they among the best in the city .",food,positive
2993,delicious simple food in nice outdoor atmosphere .,food,positive
598,"the atmosphere is unheralded , the service impecible , and the food magnificant .",food,positive
3487,i 've lived in nyc all my life and had never before seen so many waterbugs in one place ( except in a really bad dream ) .,ambience,negative
2029,we ran a little late for the reservation but it was n't a problem to get our table immediately .,service,positive
3098,go here for the drinks !,food,positive
1419,"the thali was small , thoroughly unremarkable , and $ 14.95 .",price,negative
2109,"the sushi has been from average to below average , the wait service has always been sub-par the atmosphere goes from nice to really irritating ( if you sit in the area beyond the kitchen , the acoustics are horrid , everything echoes is extremely loud ) .",food,negative
1905,will give it another chance before i write it off .,anecdotes/miscellaneous,neutral
1324,a must for all the dosa lovers .,food,positive
2906,instead ordered an ice cold beer which to me works with indian .,anecdotes/miscellaneous,neutral
2202,what more could you want ?,anecdotes/miscellaneous,positive
2415,"you get what you pay for and with that logic in mind , spice is a great place to grab some cheap eats and drinks in a beautiful setting .",price,positive
2120,"we recently decided to try this location , and to our delight , they have outdoor seating , perfect since i had my yorkie with me .",ambience,positive
238,the food is so cheap and the waiters are nice .,price,positive
2643,"the crackling calamari salad , which is usually a cheap disaster at many restaurants , is crispy and lightly dressed .",food,positive
1517,"for some reason the place was empty when we got in and remained so for the entire evening , i do n't understand why but we had a blast and will definately go back the next time we are in the area .",anecdotes/miscellaneous,positive
2240,the service was fast and friendly and the food was very tasty and they had the best hot sauce to add to your meals .,service,positive
3411,even my indian friend could n't believe how good and tasty everything was .,food,positive
2822,"other guests enjoyed pizza , santa fe chopped salad and fish and chips .",food,positive
3221,"i 'm from england , and haru 's was the best i had in nyc .",anecdotes/miscellaneous,positive
2733,"by dinner time , they turn it around and mount a huge comeback ! !",anecdotes/miscellaneous,positive
167,"if just to drop in , quickly stuff yourself and jet out -- to keep their turn-over .",anecdotes/miscellaneous,negative
2380,look i dont know if the people who wrote the reviews have ever been to a decent place ( please try someother places ) .,anecdotes/miscellaneous,neutral
2966,get there before 7pm .,anecdotes/miscellaneous,neutral
1568,my six year old loved it .,anecdotes/miscellaneous,positive
175,"the decor is vibrant and eye-pleasing with several semi-private boths on the right side of the dining hall , which are great for a date .",ambience,positive
2833,"i ca n't wait for summer , when they serve outside on their gigantic patio .",ambience,positive
974,"i 've been to this restaurant more than a dozen times and when i 'm craving for pho , lemon grass chicken or beef cube on rice , this is the place to go .",food,positive
1822,all of the pizzas are terrific and the price is even better !,price,positive
2372,happy to be a regular at this place and would warmly recommend it to anyone .,anecdotes/miscellaneous,positive
994,prices are very good .,price,positive
1210,this is n't a value joint .,price,negative
150,it 's definately not a place to go if you want to impress someone .,anecdotes/miscellaneous,negative
2871,"leon is an east village gem : casual but hip , with well prepared basic french bistro fare , good specials , a warm and lively atmosphere .",ambience,positive
494,"try the hot dogs too , they 're snappy and delicious .",food,positive
1485,bleecker st pizza is the best !,anecdotes/miscellaneous,positive
3317,food was good and the view of the new york city skyline was terrific even on a foggy rainy day like that of when i went .,ambience,positive
2638,we could have made a meal of the yummy dumplings from the dumpling menu .,food,positive
953,"with so many good restaurants on the uws , i do n't need overpriced food , absurdly arrogant wait-staff who do n't recognize they work at a glorified diner , clumsy service , and management that does n't care .",price,negative
738,"from the terrible service , to the bland food , not to mention the unaccommodating managers , the overall experience was horrible .",service,negative
880,"after hearing a lot of great things about the restaurant , and passing by it on a daily basis , we decided to try .",anecdotes/miscellaneous,neutral
2945,"while the room is not particularly comfortable , once you 're seated you 'll forget about everything except what 's on your plate .",ambience,negative
2306,the food is great .,food,positive
643,"to speak of the park side , words can not describe .",anecdotes/miscellaneous,neutral
2932,"first , the waiter who served us neglected to fill us in on the specials , which i would have chosen had i known about them .",service,negative
1619,"they brought glasses and the bottle , and just left the bottle at our table .",service,negative
1591,i loved everythig about it-especially the shows and actors .,anecdotes/miscellaneous,positive
1508,"they did give a 15 % discount at the end , was n't enough , as they knew the service was horrible .",service,negative
2245,"i was in love with posturing on 48th , but compared to suan it is slow in service and overpriced .",anecdotes/miscellaneous,positive
406,"it melted in my little mouth and the perfect consistency not too fishy , creamy , and slightly buttery .",food,positive
3172,i complete the total bagel experience by having it lightly toasted .,anecdotes/miscellaneous,neutral
2261,"their sake list was extensive , but we were looking for purple haze , which was n't listed but made for us upon request !",service,positive
1320,"nothing against a good sales call , but the tactics at amma are just too obvious .",service,negative
212,obv caviar is top of the line but the rest of the menu is so diverse it gives you a chance to taste so manydifferent varietys .,food,positive
1518,"this is the best secret place in midtown ' , i heard that from the bartender , after having brilliant food ( try steak with portobello mushrooms ) and drinks on the bar last tuesday .",food,positive
1621,go to volare for 1st class service and terrific food .,food,positive
3073,"food was very good , but not what i would consider out of this world .",food,positive
1429,sauce was watery and the food did n't have much flavor .,food,negative
3663,and they provided a delicious dessert on the house !,food,positive
1437,"be careful , when they say spicy , they mean it !",anecdotes/miscellaneous,neutral
2688,the food can get pricey but the prixe fixe tasting menu is the greatest food for a good price and they cater the food to any food allergies or food you do n't like .,food,positive
1550,"it 's constantly open , catering to the pakistani cabbies lined up on crosby st. , so there 's more turnover with the food than you 'd expect ( i.e. , surprisingly fresh ) .",food,positive
260,the filet mignon dish was superb !,food,positive
417,a thai restaurant out of rice during dinner ?,anecdotes/miscellaneous,negative
854,got a little loud after 8pm when the joint got full .,ambience,negative
2275,"this place is a literal hole-in-the-wall that is buried within foyers , right off of pell st ( barber 's alley ) in chinatown .",ambience,negative
2382,if you have a dumpling fetish i suggest you try some here !,food,positive
2287,best drumsticks over rice and sour spicy soup in town !,food,positive
748,surprisingly nothing could be further from the truth .,anecdotes/miscellaneous,positive
1188,"the food is great , service is ok .",service,neutral
3377,"then , get ripped on free box wine .",food,positive
3705,nice place though .,anecdotes/miscellaneous,positive
2084,"the dim sum is ok but does n't taste that fresh , and the little dishes do n't look steamy hot as they should ( also note lack of chinese here ) .",food,negative
1912,you will be satisfied .,anecdotes/miscellaneous,positive
3291,food is great .,food,positive
690,for those prices and the dressed up atmosphere you expect more and should get more .,price,negative
3241,but the main hit was the whole grilled fish .,food,positive
1732,it is thick and slightly soggy .,food,negative
1211,"while they keep the capex to a minimum , they do put some cash into the bagels , because they among the best in the city .",price,positive
2124,staff is very accomodating .,service,positive
152,quick and friendly service .,service,positive
1133,yourself a favor and have dinner here and see if you dont agree with me .,anecdotes/miscellaneous,positive
3304,my boyfriend had the new england chowder it was good but i think the award should go to the lobster bisque .,food,positive
1623,the wine list is excellent .,food,positive
733,"in such a crappy part of town to find a good value for lunch , this place is great .",anecdotes/miscellaneous,positive
1353,"decent thai food in cute - though a bit dank - little nolita hangout , but service terrible .",food,positive
2409,and i would have to agree with the masses in terms of service - delivery is their achilles ' heel .,service,negative
2976,"great wine selection , Onondagas is worth the price , and the house champagne is a great value .",food,positive
2791,"the porcini mushroom pasta special was tasteless , so was the seafood tagliatelle .",food,negative
2515,"the new york times has reviewed this place three times already , you know it 's going to be good .",anecdotes/miscellaneous,positive
3504,eating at ottimo is like eating in chef salvatore esposito 's home .,anecdotes/miscellaneous,positive
1370,i 'm still mad that i had to pay for lousy food .,food,negative
2233,definitely not worth the price !,price,negative
767,"if you live in new york city , you 'll find better food at small restaurants outside of time square and spend half the amount .",food,negative
262,it 's a small cute restaurant .,ambience,positive
1543,this should have been done in a back room - away from customers .,anecdotes/miscellaneous,negative
940,i felt as though i were eating in paris .,ambience,positive
3666,yes you have to wait to be seated and because its small there is no waiting area and the seat at the bar was all taken .,ambience,negative
2771,"either that , or the editor 's idea of romance must be sharing a conversation with the next table , while trying to speak louder than the traffic on 57th .",ambience,negative
3198,we had pam 's special fried fish and it was amazing .,food,positive
288,"if you live outside the neighborhood , do n't bother !",anecdotes/miscellaneous,negative
3440,"even though its good seafood , the prices are too high .",food,positive
2452,"the seating was if they were trying to get the maximum amount of people into the restaurant , so be nice to your neighbor when you dine here .",ambience,negative
3203,"overall the restaurant is more expensive than our other sushi favorites , but everything was delicious .",price,negative
2294,the cold appetizer dishes taste like the way i remember them to taste when i was growing up in taiwan .,food,positive
966,"the prices can not be beat for the quality , quantity , freshness and taste .",price,positive
308,"after a seafood craving , i checked citysearch and chose to go to fish based on a previous review and the citysearch info .",anecdotes/miscellaneous,neutral
2460,ou must try this restaurant .,anecdotes/miscellaneous,positive
137,this place is always very crowded and popular .,ambience,positive
134,the food is prepared quickly and efficiently .,food,positive
589,"it 's true , you feel like your in a scene from goodfellas .",ambience,neutral
2433,there is also very limited seating and there can be a substantial wait in getting food at peak times .,service,negative
1468,this is a fun restaurant to go to .,anecdotes/miscellaneous,positive
2895,i would highly recommend this place to anyone who is looking for a fine indian dining experience that is definitely a value for your dollar .,food,positive
329,"service was devine , oysters where a sensual as they come , and the price ca n't be beat ! ! !",service,positive
3238,"but on a lazy saturday night , we ended up going .",anecdotes/miscellaneous,neutral
