id,text,aspect,polarity
381,everything at sala thai is tasty and well portioned .,food,positive
3050,"after all that , they complained to me about the small tip .",service,negative
1185,it 's a great place to pick up a cheap lunch or dinner .,price,positive
1555,"behind this counter , two men are squeezed in .",ambience,negative
1112,great find ! ! !,anecdotes/miscellaneous,positive
3368,"if only they delivered , they 'd make a mint !",anecdotes/miscellaneous,positive
1032,"whenever you need a sushi fix , mizu will be there with quality fish and great service .",food,positive
1032,"whenever you need a sushi fix , mizu will be there with quality fish and great service .",service,positive
1124,"our waitress was sweet and accomodating , not overbearing .",service,positive
1663,went there with my wife and we had to wait for a table even though you could see there many that were empty with not reservation sigh on them .,service,negative
1690,i was really disappointed ant wanted to tell everyone not to go eat or even take out food from there .,anecdotes/miscellaneous,negative
742,the outdoor atmosphere of sitting on the sidewalk watching the world go by 50 feet away on 6th avenue on a cool evening was wonderful .,ambience,positive
1471,"a large is $ 20 , and toppings are about $ 3 each .",price,negative
1789,"in any event , this is a place i 'll be sure to stop by again when i 'm in this part of town .",anecdotes/miscellaneous,positive
2751,i definitely would n't go back .,anecdotes/miscellaneous,negative
1189,it is not worth for that bucks .,price,negative
3352,brick oven gallery is my pick for best pizza restaurant anywhere .,anecdotes/miscellaneous,positive
3315,add to that great service and great food at a reasonable price and you have yourself the beginning of a great evening .,food,positive
3315,add to that great service and great food at a reasonable price and you have yourself the beginning of a great evening .,price,positive
3315,add to that great service and great food at a reasonable price and you have yourself the beginning of a great evening .,service,positive
3393,"for many people , this may not seem like authentic thai food because most places in nyc arent quite authentic .",food,negative
2157,"growing up in ny , i have eaten my share of bagels .",anecdotes/miscellaneous,neutral
3018,"oh , do n't even let me start with how expensive the bills were !",price,negative
1401,a hearty two thumbs up !,anecdotes/miscellaneous,positive
257,the scallion pancakes and fried dumplings were nothing out of the ordinary .,food,neutral
813,"all the appetizers and salads were fabulous , the steak was mouth watering and the pasta was delicious ! ! !",food,positive
2862,"besides having the table we had been promised given to other restaurant patrons twice before we were actually seated , we were served dishes we had n't ordered three times , received one of our orders 20 minutes after the rest of the table had been served ( and that order was undercooked ) , and charged $ 45 more than we should have been on our bill .",service,negative
2862,"besides having the table we had been promised given to other restaurant patrons twice before we were actually seated , we were served dishes we had n't ordered three times , received one of our orders 20 minutes after the rest of the table had been served ( and that order was undercooked ) , and charged $ 45 more than we should have been on our bill .",price,negative
3292,service is top notch .,service,positive
3343,the food now is inconsistent .,food,negative
3045,all pretty good .,anecdotes/miscellaneous,positive
3135,"you can also special order any kind of dumpling , etc .",anecdotes/miscellaneous,positive
3391,you guys rock .,anecdotes/miscellaneous,positive
3651,chance is a joke .,anecdotes/miscellaneous,negative
2018,i was pretty much full after our fondue appetizer .,food,positive
2018,i was pretty much full after our fondue appetizer .,anecdotes/miscellaneous,positive
3551,be careful before you request extra spice .,food,neutral
2355,the octopus eaters were floored by the octopus salad .,food,positive
3178,we thought that this place is using too much of msg cooking in the foods .,food,negative
586,i was at rao 's last wed .,anecdotes/miscellaneous,neutral
2211,and the tom kha soup was pathetic .,food,negative
2317,i started out with a bombay beer which was big enough for two .,food,positive
175,"the decor is vibrant and eye pleasing with several semi-private both on the right side of the dining hall , which are great for a date .",ambience,positive
1609,service was quick .,service,positive
2706,tends to turn people away .,anecdotes/miscellaneous,negative
1860,we thought this a prelude to what the evening will be like .,anecdotes/miscellaneous,neutral
961,"i was turned on to this restaurant by a fellow foodie friend of mine , and have been going back regularly ever since .",anecdotes/miscellaneous,positive
1057,drawbacks : service is slow and they do n't toast !,service,negative
3188,went there for an office lunch .,anecdotes/miscellaneous,neutral
65,i have been doing all of the above at the heartland brewery for over 5 years now and i have never been disappointed !,anecdotes/miscellaneous,positive
1948,"we 've been following chef lyle 's food around new york for 15 years and while remaining classic , his innovations with bistro fare have made us return and return .",food,positive
2041,the best thing i tasted were the lamb chops .,food,positive
1046,it 's delicious !,food,positive
1656,the spicy tuna and salmon are the best we 've ever had .,food,positive
3440,"even though its good seafood , the prices are too high .",food,positive
3440,"even though its good seafood , the prices are too high .",price,negative
870,"in addition , the food is very good and the prices are reasonable .",food,positive
870,"in addition , the food is very good and the prices are reasonable .",price,positive
2986,"upon entering , we were greeted by the owners , steven and frederick , who went out of their way to be more than gracious hosts .",service,positive
288,"if you live outside the neighborhood , do n't bother !",anecdotes/miscellaneous,negative
284,been going here since it opened have seen the quality value decrease considerably .,anecdotes/miscellaneous,negative
3418,"meat dishes now adorn the selections , although there 's still a large number of vegetarian friendly choices .",food,neutral
3358,i never had anything i did n't like here .,anecdotes/miscellaneous,positive
83,reasonable prices .,price,positive
2940,they bring service up a notch by offering complementary amuse bouche to all tables and gave us a small dessert for our celebration .,service,positive
2141,"try the crunchy tuna , it is to die for .",food,positive
1854,it wo n't break the bank but i also wouldnt come back for the food .,food,negative
396,"all in all , this midtown gem instantly became one of my favorite sushi restaurants in the city .",anecdotes/miscellaneous,positive
3471,i 've been to joya twice and i will never go again .,anecdotes/miscellaneous,negative
3577,so rushing us out was absolutely unnecessary !,anecdotes/miscellaneous,negative
2283,however it is the only taiwanese restaurant in town .,anecdotes/miscellaneous,neutral
614,it is a lot of fun with live entertainment and all kinds of disney type special effects .,ambience,positive
3012,"if you 're looking for perfect traditional sushi , go here - if you 're looking for interesting combinations , try sushi of gari 's ( east side ) .",food,positive
2621,"no refills on fountain drinks , though .",food,negative
605,wow over 100 beers to choose from .,food,positive
2017,be careful of portions - they 're huge .,food,positive
2974,"the steak tartare is a great bet , they fix it for you at the table .",food,positive
2456,my first time there i happened not to like the crab croquette apt that i ordered and they were happy to change it for me without making no big deal .,service,positive
2456,my first time there i happened not to like the crab croquette apt that i ordered and they were happy to change it for me without making no big deal .,food,negative
25,great for large groups and celebrations - our super happy waiter was the entertainment of the evening .,service,positive
25,great for large groups and celebrations - our super happy waiter was the entertainment of the evening .,anecdotes/miscellaneous,positive
520,did i mention the wine ?,food,neutral
3383,"plus , on wednesday nights the house wine is unlimited !",food,positive
2186,it is by far my favorite restaurant in brooklyn .,anecdotes/miscellaneous,positive
3478,now it 's so crowded and loud you ca n't even talk to the person next to you .,ambience,negative
1283,love pizza 3,anecdotes/miscellaneous,positive
3411,even my indian friend could n't believe how good and tasty everything was .,food,positive
3221,"i 'm from england , and haru 's was the best i had in nyc .",anecdotes/miscellaneous,positive
1923,less = more in their case .,anecdotes/miscellaneous,positive
756,ruby foo 's is a tourist trap .,anecdotes/miscellaneous,negative
1194,i 've been here a couple of times and have not been impressed .,anecdotes/miscellaneous,negative
3372,i 've been many time and have never been disappointed .,anecdotes/miscellaneous,positive
123,ciao bella,anecdotes/miscellaneous,neutral
2522,like saying her bread comes from a special bakery when we have seen her buying it downtown Manhattan .,food,negative
2522,like saying her bread comes from a special bakery when we have seen her buying it downtown Manhattan .,service,negative
2386,the dim sum servings here are a bit larger than i 'm used to .,food,neutral
3332,"however , in the summer of 2003 , it seems the management has changed and the great big door has been replaced for a glass front ridding itself of the dark romantic getup .",service,neutral
3332,"however , in the summer of 2003 , it seems the management has changed and the great big door has been replaced for a glass front ridding itself of the dark romantic getup .",ambience,negative
717,we wo n't go to this place again for a good meal .,food,negative
680,it 's a much more grown up restaurant compared to the rest of the street .,ambience,neutral
3013,we were treated with attitude ever since the moment we stepped into the restaurant !,service,negative
1159,"after dinner , take your date to the huge dance floor , probably one of the biggest you 'll see in ny .",ambience,positive
3547,taj mahal offered gret value and great food .,food,positive
3547,taj mahal offered gret value and great food .,price,positive
792,has the chef and owner changed ? ? ?,service,neutral
2015,my boyfriend and i recently had an early dinner at artisanal and was satisfied with our experience .,anecdotes/miscellaneous,positive
92,i absolutely loved this place .,anecdotes/miscellaneous,positive
548,i wish i lived there as i would eat at this place as often as possible !,anecdotes/miscellaneous,positive
3692,"but do n't ever order bacon late at nite ( either platter or in sandwiches , for that matter do n't from any take out place ) as it is from the morning frying turns out hard almost like bacos , hurt my molars .",food,negative
1209,"outstanding bagels , but you get what you pay for .",food,positive
1209,"outstanding bagels , but you get what you pay for .",price,negative
443,"pizza - the only pizza in nyc that should not have additional toppings - the crust tastes like the best , freshly baked bread !",food,positive
400,"if you 're in town , it 's worth searching for another place .",anecdotes/miscellaneous,negative
1486,i have tried the various slice joints around the village but this is by far the best one .,anecdotes/miscellaneous,positive
1377,"i found it on a cold night , the perfect spot to warm up .",ambience,positive
1439,they even have a section in the menu called american chinese food !,food,negative
2741,"service was warm and attentive , beef Carpathian was excellent ( huge portion ) and pasta was fresh and well-prepared .",food,positive
2741,"service was warm and attentive , beef Carpathian was excellent ( huge portion ) and pasta was fresh and well-prepared .",service,positive
370,kalbi and nebbiolo do work together .,food,neutral
599,"best italian food i ever had ( and being italian , that means alot ) .",food,positive
803,i will recommend scopa to all of my friends for a place to go for wonderful italian food .,food,positive
1750,located at the end of a magnificent block .,ambience,positive
737,"this restaurant is not worth the time , effort , or money to say the least .",price,negative
737,"this restaurant is not worth the time , effort , or money to say the least .",anecdotes/miscellaneous,negative
847,"looking around , i saw a room full of new yorkers enjoying a real meal in a real restaurant , not a clubhouse of the fabulous trying to be seen .",ambience,positive
847,"looking around , i saw a room full of new yorkers enjoying a real meal in a real restaurant , not a clubhouse of the fabulous trying to be seen .",food,positive
81,keep up the good work guys !,anecdotes/miscellaneous,positive
2144,hurley 's is terrific !,anecdotes/miscellaneous,positive
1007,they do n't walk around with the trays of dim sum .,ambience,positive
3687,took my sister here before attending a show one evening .,anecdotes/miscellaneous,neutral
1161,"great bar , most gorgeous bartenders you 've ever seen ( specifically the blond lady ) .",service,positive
3123,we were planning to get dessert but the waitress basically through the bill at us before we had a chance to order .,service,negative
2301,really .,anecdotes/miscellaneous,neutral
3405,i really loved the different and innovated touch that 's the chef gives to the food .,food,positive
3576,our friends have not arrived yet .,anecdotes/miscellaneous,neutral
3702,they came out over cooked and the cheese was almost non existant .,food,negative
1911,"i had a terrific meal , and our server guided us toward a very nice wine in our price range , instead of allowing us to purchase a similarly priced wine that was n't as good .",food,positive
1911,"i had a terrific meal , and our server guided us toward a very nice wine in our price range , instead of allowing us to purchase a similarly priced wine that was n't as good .",service,positive
703,"the svc can be a bit rude at times , esp if you have big group , but overall the restaurant is a must !",service,negative
703,"the svc can be a bit rude at times , esp if you have big group , but overall the restaurant is a must !",anecdotes/miscellaneous,positive
619,"my husband and i thought it would be great to go to the jekyll and hyde pub for our anniversary , and to our surprise it was fantastic .",anecdotes/miscellaneous,positive
1000,"the food is good , especially their more basic dishes , and the drinks are delicious .",food,positive
3241,but the main hit was the whole grilled fish .,food,positive
1866,"i had the tuna tartare with sake , mushroom ravioli with pinot noir , and the chocolate sampler with a dessert wine for $ 49 .",price,positive
2570,on a hot day it was fabulous to stop in and enjoy lunch .,anecdotes/miscellaneous,positive
280,the food is delicious and beautifully prepared along with the friendly and personable service .,food,positive
280,the food is delicious and beautifully prepared along with the friendly and personable service .,service,positive
1021,i usually go there later at night when i get off work so i do n't have to deal with crowds or lines .,anecdotes/miscellaneous,neutral
1729,pizza here is consistently good .,food,positive
610,we had a great tiem watching the shows and characters and ar food was just what we were looking for .,food,positive
610,we had a great tiem watching the shows and characters and ar food was just what we were looking for .,ambience,positive
3211,"after 2 tries by the waiter to take it away ( we had n't even looked at it yet , we had full beers yet to drink ) , the manager approached and told us they needed the table for people with reservations .",service,negative
2984,would n't recommend it for dinner !,anecdotes/miscellaneous,negative
1429,sauce was watery and the food did n't have much flavor .,food,negative
1855,my husband and i enjoy sangria .,food,positive
3409,"but after last night , spice grill is the only place i 'm eating indian cuisine .",food,positive
579,we both opted for a pasta dish and they were served timely and fresh .,service,positive
579,we both opted for a pasta dish and they were served timely and fresh .,food,positive
3670,"first the wrong bread came out with the appetizer , then when i tried to order a second glass of wine for my main course ...",service,negative
685,"not sure where the previous reviewer , link , dined , but saul is in a great neighborhood and has great food !",food,positive
685,"not sure where the previous reviewer , link , dined , but saul is in a great neighborhood and has great food !",ambience,positive
428,"in an area sadly lacking in decent thai food , this is one of the best spots .",food,positive
3378,tell them herky sent you and get a free confused look from the waiter .,anecdotes/miscellaneous,neutral
916,the food was average or above including some surprising tasty dishes .,food,positive
2194,they do n't seem to place an emphasis on specials or fresh ingredients which to me is necessary for good thai .,food,negative
1066,other appetizers and food,food,neutral
127,the noodle and rices dishes taste great .,food,positive
427,the food 's as good as ever .,food,positive
2298,"the crust is thin , the ingredients are fresh and the staff is friendly .",food,positive
2298,"the crust is thin , the ingredients are fresh and the staff is friendly .",service,positive
269,your friends will thank you for introducing them to this gem !,anecdotes/miscellaneous,positive
3169,also a little more expensive than your average bagel place .,price,negative
3335,"the food was under cooked the sauce watery , and the vegetables raw .",food,negative
2356,and the fried clams had just enough kick to them to make 'em worth eating .,food,positive
1199,the sauces used are also not that exciting .,food,negative
2444,the secret is the lunch menu which offers a complimentary appetizer with every entree ordered .,food,positive
720,i absolutely love this place ! ! !,anecdotes/miscellaneous,positive
340,the rice was poor quality and was cooked so badly it was hard .,food,negative
228,we had champagne and caviar and felt like princesses !,food,positive
651,the shrimp scampi was excellent and the antipasti were plentiful .,food,positive
2664,i am surprised to say the least and find such practice not worth the effort .,anecdotes/miscellaneous,negative
1930,"when my dessert came , there was a candle in it - not because anyone asked for one - but because the waiter must have seen me opening my birthday card and gift , and said he knew it was a special occassion of some sort .",service,positive
2090,"i got the $ 10 10-piece dim sum combo , every bite of which was great .",price,positive
2090,"i got the $ 10 10-piece dim sum combo , every bite of which was great .",food,positive
977,there are other vietnamese restaurants in the chinatown area and you can forget about those .,anecdotes/miscellaneous,neutral
2433,there is also very limited seating and there can be a substantial wait in getting food at peak times .,ambience,negative
2433,there is also very limited seating and there can be a substantial wait in getting food at peak times .,service,negative
1949,"if it 's just a quick martini at the bar ( which i recommend jeffery 's ) or a mind blowing roast chicken , go to village !",food,positive
2757,no thanks ! ! !,anecdotes/miscellaneous,negative
336,i would defiantly recommend this restaurant .,anecdotes/miscellaneous,positive
942,the prices are wonderfully low .,price,positive
2887,if you like spicy food get the chicken vindaloo .,food,positive
80,i love this place !,anecdotes/miscellaneous,positive
2398,i have never been disappointed but their true strength lays in their amazingly delicious and cheap lunch specials .,food,positive
2398,i have never been disappointed but their true strength lays in their amazingly delicious and cheap lunch specials .,price,positive
53,"so much more than the usual bar food , go there to enjoy the menu while sampling one of their hand-crafted beers .",food,positive
1475,"a big disappointment , all around .",anecdotes/miscellaneous,negative
1560,and its absolutely delicious .,food,positive
2025,no free drink .,price,negative
259,this is my first time writing a review for a restaurant because the food and service was excellent .,food,positive
259,this is my first time writing a review for a restaurant because the food and service was excellent .,service,positive
259,this is my first time writing a review for a restaurant because the food and service was excellent .,anecdotes/miscellaneous,positive
2829,definitely highly not recommended .,anecdotes/miscellaneous,negative
1211,"while they keep the capex to a minimum , they do put some cash into the bagels , because they among the best in the city .",food,positive
1211,"while they keep the capex to a minimum , they do put some cash into the bagels , because they among the best in the city .",price,positive
177,i had a huge group for my birthday and we were well taken care of .,service,positive
1312,the two star chefs left quite some time ago to open their own place .,anecdotes/miscellaneous,neutral
1565,do n't waste money on decor .,ambience,positive
2959,they also have a back garden open in the summer - cute and french with outdoor seating - what more could you ask for ?,ambience,positive
3339,"go to any corned indian restaurant , and the little india strip along east 6 st rules supreme !",anecdotes/miscellaneous,positive
1659,i have never before eaten 40 pieces of relatively good nigiri .,food,neutral
1659,i have never before eaten 40 pieces of relatively good nigiri .,anecdotes/miscellaneous,neutral
457,i 'd call it an Italian dinner ' .,anecdotes/miscellaneous,neutral
1306,my first time here was with my gf for our 12 month anniversary .,anecdotes/miscellaneous,neutral
3086,"while the place is not a hotspot hangout , the drinks are unique and pack a lot of bang for the buck .",food,positive
3086,"while the place is not a hotspot hangout , the drinks are unique and pack a lot of bang for the buck .",ambience,negative
3086,"while the place is not a hotspot hangout , the drinks are unique and pack a lot of bang for the buck .",price,positive
2466,i have walked by this place for eons and finally went thanks to a girls ' night .,anecdotes/miscellaneous,neutral
531,have frequented lino for several years and the food remains excellent .,food,positive
531,have frequented lino for several years and the food remains excellent .,anecdotes/miscellaneous,positive
450,"their eggplant is so delicate , sweet tender !",food,positive
121,i pray it stays open forever .,anecdotes/miscellaneous,positive
3263,"each bite of food at kai was indeed delicious , fresh , and elegant .",food,positive
2939,all the food was excellent - considering the quality of food in most moderately priced restaurants is mediocre this was slightly more pricey and well worth it .,food,positive
2939,all the food was excellent - considering the quality of food in most moderately priced restaurants is mediocre this was slightly more pricey and well worth it .,price,positive
1678,"if you want to save some money , do n't go here .",price,negative
2606,my friend got the mushroom pizza which tasted better .,food,positive
1797,"it 's a shame that a nice , convenient place like the pink pony can be so ruined by lousy service .",service,negative
1797,"it 's a shame that a nice , convenient place like the pink pony can be so ruined by lousy service .",ambience,positive
404,this is the first time citysearch didn't call it right .,anecdotes/miscellaneous,neutral
1731,you should pass on the calamari .,food,negative
2791,"the porcini mushroom pasta special was tasteless , so was the seafood tagliatelle .",food,negative
3261,try the spicy wontons and the salt pepper shrimps .,food,positive
1586,the food portions are really large .,food,positive
1893,the fries are yummy .,food,positive
309,"friendly and informative staff , very attentive and prompt raw bar service .",service,positive
2290,best taiwanese food in ny !,food,positive
3601,i have eaten at many pizza places around nyc and this is hands down the worst .,anecdotes/miscellaneous,negative
736,this place is a great stop for great food .,food,positive
2784,all the pastas are fantastic and the homemade lasagna is some of the best that i have had in the city .,food,positive
2825,what for ?,anecdotes/miscellaneous,neutral
1741,fantastic !,anecdotes/miscellaneous,positive
2118,"they were dry and disgusting , i did n't even finish my first piece .",food,negative
84,highly recommended for a first date .,anecdotes/miscellaneous,positive
369,"we laughed when he finally offered us a dessert menu and we left a 10 percent tip , which was generous , i feel .",service,negative
3279,and the prices were way to high for what you get .,price,negative
1425,"but people from sichuan will die for it ) - chongqing hot pot , chongqing was the biggest city of sichuan , now became an independent province .",anecdotes/miscellaneous,positive
1792,the staff ignored my friends and i the entire time we were there .,service,negative
166,"yet paired with such rude service , would never recommend for anyone interested in carrying any kind of conversation while there .",service,negative
1679,"i went to are on a sunday afternoon with four of my girlfriends , and spent three enjoyable hours there .",anecdotes/miscellaneous,positive
1727,"the in-house lady dj on saturday nights has outrageously good taste in music , and moreover , takes requests .",ambience,positive
2425,"i need at least three rolls to be full , and that 's at least $ 14.00 !",price,negative
3532,anyone who ever dined at a thai restaurant is in for a huge disappointment .,anecdotes/miscellaneous,negative
3455,"all of it was simply amazing , unique and tasty and best of all it did n't break the bank .",food,positive
3455,"all of it was simply amazing , unique and tasty and best of all it did n't break the bank .",price,positive
3508,"great wine list , reasonably priced . -- sara",food,positive
3508,"great wine list , reasonably priced . -- sara",price,positive
1541,the hot dogs were cold in the middle and the buns were stale .,food,negative
1037,"while the food was excellent , it was n't cheap ( though not extremely expensive either ) .",food,positive
2288,beef noodle soup is good as well .,food,positive
2955,i was so sad to read the bad reviews this place got !,anecdotes/miscellaneous,negative
2585,delivery service is great too .,service,positive
1386,"the food 's dazzling flavors overwhelm the palate , truly embracing the beauty of authentic thai cuisine .",food,positive
1378,i recieved prompt service with a smile .,service,positive
232,the place was quiet and delightful .,ambience,positive
2764,molto bene !,anecdotes/miscellaneous,positive
3246,the best i 've found outside of the chinatown masters .,food,positive
2473,they are amazing !,anecdotes/miscellaneous,positive
3051,avoid this place !,anecdotes/miscellaneous,negative
3621,the food is a diamond in rough -- the food is delicious and homemade with the perfect balance of herbs and tomatoes .,food,positive
2579,a must try !,anecdotes/miscellaneous,positive
3489,"as much as i like the food there , i ca n't bring myself to go back .",anecdotes/miscellaneous,negative
3489,"as much as i like the food there , i ca n't bring myself to go back .",food,positive
3600,it looked like shredded cheese partly done - still in strips .,food,negative
3519,the prices and ambience are especially great considering it 's in the west village .,ambience,positive
3519,the prices and ambience are especially great considering it 's in the west village .,price,positive
1183,the soup is pretty good too .,food,positive
2663,it is so easy to get a reservation at a top place in nyc with a week 's notice .,anecdotes/miscellaneous,positive
857,i have never better enjoyed humble root vegetables or a mushroom consomme - and this chef accomplishes without fats .,food,positive
1118,"if you go to roth 's try to be served by mike , he is great ! !",service,positive
2484,"based on a visit a month ago , i returned the week before christmas and was hugely disappointed .",anecdotes/miscellaneous,negative
576,went here on a friend 's recommendation .,anecdotes/miscellaneous,neutral
2915,"not the food , not the ambiance , not the service , i agree with the previous reviews you wait and wait , the wait staff are very rude and when you get in they are looking to get you right out .",service,negative
3166,"i love eds a bagel , but i live on the west side , so i often go to murray 's for convenience .",anecdotes/miscellaneous,positive
662,i always get the shabby shabby dinner and the beef is always fresh .,food,positive
3599,the pizza was delivered cold and the cheese was n't even fully melted !,food,negative
502,we were very surprised by how good the food was on our first visit here on a sunday night .,food,positive
981,"nha trang , while being notorious for utter lack of comfort and decor , horribly slow wait staff and horribly quick meals , is one of the best vietnamese restaurants i 've ever been to . the pho is delicious and comes with very fresh vegetables .",food,positive
981,"nha trang , while being notorious for utter lack of comfort and decor , horribly slow wait staff and horribly quick meals , is one of the best vietnamese restaurants i 've ever been to . the pho is delicious and comes with very fresh vegetables .",service,negative
981,"nha trang , while being notorious for utter lack of comfort and decor , horribly slow wait staff and horribly quick meals , is one of the best vietnamese restaurants i 've ever been to . the pho is delicious and comes with very fresh vegetables .",ambience,negative
1987,"on the other hand , if you are not fooled easily , you will find hundreds of restaurants that will give you service and ambiance that is on par with alain ducasse , and food that will outshine in presentation , taste , choice , quality and quantity .",food,negative
2889,we will definitely go back .,anecdotes/miscellaneous,positive
1287,i live in the neighborhood and my friends meet me down here not only for the bar scene but also the promise of the pizza place at 3am .,anecdotes/miscellaneous,positive
476,is just the way it was in days gone by .,anecdotes/miscellaneous,neutral
3626,"if i could rate the people this place would be off the charts - unfortunately - the pizza , sorry - not the best in nyc .",food,negative
3626,"if i could rate the people this place would be off the charts - unfortunately - the pizza , sorry - not the best in nyc .",service,positive
1094,the food is amazing ! ! ! !,food,positive
2881,"having not been home in the last 2 years may skew this reviewer a bit , but the food was tasty and spicy sans the oil that comes floating along at similar venues .",food,positive
285,"the portions are now very small , the sauces are overly ambitious usually inedible while the service is still good , the restaurant , due to its popularity , seems frantic .",food,negative
285,"the portions are now very small , the sauces are overly ambitious usually inedible while the service is still good , the restaurant , due to its popularity , seems frantic .",service,positive
700,"for the price , you can not eat this well in manhattan .",price,positive
700,"for the price , you can not eat this well in manhattan .",food,positive
1493,"the owner is very friendly and a great guy , go try his pizza , you 'll like it !",service,positive
1493,"the owner is very friendly and a great guy , go try his pizza , you 'll like it !",food,positive
1014,the atmosphere is great ! ! !,ambience,positive
674,"it can be a very fun experience with a group , and kids ( 6 and over ) would love it .",ambience,positive
953,"with so many good restaurants on the uws , i do n't need overpriced food , absurdly arrogant wait staff who do n't recognize they work at a glorified diner , clumsy service , and management that does n't care .",service,negative
953,"with so many good restaurants on the uws , i do n't need overpriced food , absurdly arrogant wait staff who do n't recognize they work at a glorified diner , clumsy service , and management that does n't care .",price,negative
953,"with so many good restaurants on the uws , i do n't need overpriced food , absurdly arrogant wait staff who do n't recognize they work at a glorified diner , clumsy service , and management that does n't care .",food,negative
405,"i tend to judge a sushi restaurant by its sea urchin , which was heavenly at sushi rose .",food,positive
3141,the service is a little scatty at times but all is forgiven when the food arrives .,food,positive
3141,the service is a little scatty at times but all is forgiven when the food arrives .,service,negative
1899,and evaluated on those terms pastis is simply wonderful .,anecdotes/miscellaneous,positive
729,"the atmosphere is n't the greatest , but i suppose that 's how they keep the prices down .",ambience,neutral
729,"the atmosphere is n't the greatest , but i suppose that 's how they keep the prices down .",price,positive
487,the pickles were great addition .,food,positive
1434,"if your favorite chinese food is general tao chicken , then this is not your place .",food,negative
3410,you must try the shrimp appetizers .,food,positive
1050,"not only is the cuisine the best around , the service has always been attentive and charming .",food,positive
1050,"not only is the cuisine the best around , the service has always been attentive and charming .",service,positive
1981,"filled with suits , though , so you never really feel terribly comfortable .",ambience,negative
1991,"the production is a symphony , alot of fun to experiences food sublime for the most part .",food,positive
1991,"the production is a symphony , alot of fun to experiences food sublime for the most part .",anecdotes/miscellaneous,positive
2035,"waiters tend to forget drinks completely , food portions are so tiny , two people have trouble sharing one entree .",food,negative
2035,"waiters tend to forget drinks completely , food portions are so tiny , two people have trouble sharing one entree .",service,negative
3587,"my wife and i have been going to nyc for years and would n't miss roxy , s food is expensive but it 's new york !",anecdotes/miscellaneous,neutral
2851,"it 's like you are transported to the italian countryside , very romantic and filled with antiques .",ambience,positive
2294,the cold appetizer dishes taste like the way i remember them to taste when i was growing up in taiwan .,food,positive
2726,just go and see for yourself .,anecdotes/miscellaneous,neutral
1680,"the restaurant was packed at first , so we waited at the bar for about 20 minutes before we were seated .",anecdotes/miscellaneous,neutral
3605,"interesting selection , good wines , service fine , fun decor .",food,positive
3605,"interesting selection , good wines , service fine , fun decor .",service,positive
3605,"interesting selection , good wines , service fine , fun decor .",ambience,positive
3624,i hate this .,anecdotes/miscellaneous,negative
1671,any if you have a reservation you 'll wait for max 5 minutes - so have a drink at the bar .,service,positive
2767,"whether it 's the Parmesan porcini souffle or the lamb glazed with balsamic vinegar , you will surely be transported to northern italy with one bite .",food,positive
1155,"that place was awesome , , , sally !",anecdotes/miscellaneous,positive
3327,the food at this place is gourmet ' indian cuisine .,food,neutral
1700,finally a reliable chinese restaurant !,anecdotes/miscellaneous,positive
3589,get over it !,anecdotes/miscellaneous,neutral
898,but the thing that my wife and i hated was it was so loud and it felt like bar ' or pub ' .,ambience,negative
2429,"however , it just so happens that there 's an even more amazing place just down the street .",anecdotes/miscellaneous,positive
483,"while there are plenty of places to go for a good corned beef sandwich , katz 's has a charm about it .",food,positive
359,"however , looking at the table next to ours , we both sort of wished we had ordered pizza , which looked perrrrrrrrrfect .",food,positive
2795,priced at upper intermediate range .,price,negative
1239,i recommend ordering in on a weeknight .,anecdotes/miscellaneous,positive
767,"if you live in new york city , you 'll find better food at small restaurants outside of time square and spend half the amount .",food,negative
767,"if you live in new york city , you 'll find better food at small restaurants outside of time square and spend half the amount .",price,negative
3157,try the olive cream cheese or the lox spread on a whole wheat everything bagel .,food,positive
2123,"while it 's not nobu , it sure is a great deal and you definitely will leave feeling satisfied and full .",anecdotes/miscellaneous,positive
2123,"while it 's not nobu , it sure is a great deal and you definitely will leave feeling satisfied and full .",food,positive
2123,"while it 's not nobu , it sure is a great deal and you definitely will leave feeling satisfied and full .",price,positive
1861,so my husband made up an excuse so we can leave .,anecdotes/miscellaneous,negative
2888,it 's very spicy but not offensive .,food,neutral
2938,"they did n't disappoint , service from the second i arrived at the door was extremely pleasant and attentive with almost one server per table .",service,positive
2544,i do n't know who they think they are but they have no respect for the residents of the neighborhood ever since they opened their cabaret next door and blasts loud music till three in the morning every weekend during the summer .,anecdotes/miscellaneous,negative
2544,i do n't know who they think they are but they have no respect for the residents of the neighborhood ever since they opened their cabaret next door and blasts loud music till three in the morning every weekend during the summer .,ambience,negative
408,the rice to fish ration was also good -- they did n't try to over pack the rice .,food,positive
3703,they used shredded cheese on top !,food,neutral
129,they are located in the middle of chinatown !,anecdotes/miscellaneous,neutral
529,the food is great and they have a good selection of wines at reasonable prices .,food,positive
529,the food is great and they have a good selection of wines at reasonable prices .,price,positive
3504,eating at motto is like eating in chef salvatore esposito 's home .,anecdotes/miscellaneous,positive
475,katz 's deli is a great ny experience .,anecdotes/miscellaneous,positive
2568,check it out .,anecdotes/miscellaneous,positive
1677,"the only positive was the wait staff , which was prompt , knowledgable , and likeable .",service,positive
2554,i could n't recommend their godmother pizza any higher .,food,positive
1412,"i am not a vegetarian but , almost all the dishes were great .",food,positive
2251,i was very impressed by this low-key upper astride and their authentically thai cuisine ! ! !,food,positive
2251,i was very impressed by this low-key upper astride and their authentically thai cuisine ! ! !,ambience,positive
808,i would go again if i did n't have to pay .,anecdotes/miscellaneous,positive
